Days_to_Flowering;Days_to_Maturity;First_Pod_Height_cm;Branch_Number;Plant_Height_cm;Biological_Yield_g;Pod_Number;Pod_Weight_g;Pod_Length_cm;Seeds_per_Pod;Seeds_per_Plant;Single_Plant_Yield_g;Plot_Yield_kg_da;Seed_Weight_100_g;Pod_Filling_Rate;Seed_to_Pod_Ratio;Seed_Unit_Weight;Pod_Length_Yield_Index;Plant_Yield_Ratio;Vegetation_Period_days
46;112;25.8;2.2;84.0;29.95;8.8;16.65;6.3;2.6;21.4;13.309999999999999;430.02;98.98;1.8898978433598181;2.4290578887627694;0.7776739841195702;2.6386687797147386;3.3995459704880813;66
47;111;45.2;2.0000000000000004;92.6;26.190000000000005;7.0;13.61;6.5;3.2;12.799999999999999;10.58;405.98;121.33;1.9415121255349501;1.8259629101283879;1.0624512099921937;2.0906298003072195;3.736091298145507;64
51;112;41.0;2.2;91.0;39.379999999999995;6.8;20.229999999999997;9.9;3.599999999999999;15.799999999999997;15.899999999999997;172.47;129.65;2.9706314243759175;2.320117474302496;1.2795698924731183;2.041372351160444;5.782672540381792;61
50;111;26.799999999999994;3.2000000000000006;90.80000000000001;59.4;9.600000000000001;30.490000000000002;8.3;1.81325;16.6;20.139999999999997;188.5;146.43;3.172736732570239;1.7273673257023934;1.8356411800120407;3.6690734055354994;6.181061394380852;61
50;111;26.8;2.5;68.0;41.43;7.0;29.629999999999995;9.2;2.6;15.699999999999998;17.42;187.62;97.47;4.22681883024251;2.239657631954351;1.8860598345003183;3.2171552660152005;5.910128388017118;61
45;106;32.4;2.6999999999999997;72.8;44.620000000000005;7.2;18.849999999999998;6.0;2.3;13.2;12.079999999999998;189.32;123.41;2.614424410540915;1.8307905686546462;1.4269492808478426;3.136439267886855;6.18862690707351;61
47;107;29.6;3.3999999999999995;73.6;30.23;6.0;20.64;7.0;2.5;16.4;11.5;215.64;102.44;3.4342762063227954;2.7287853577371046;1.2577696526508226;2.944365192582026;5.0299500831946755;60
48;109;33.2;3.0;74.19999999999999;28.409999999999997;8.600000000000001;19.47;9.0;2.4000000000000004;14.8;13.41;133.22;98.23;2.261324041811846;1.7189314750290359;1.314652261985145;2.160932297447281;3.29965156794425;61
45;106;32.6;1.9999999999999996;70.4;64.23;6.8;21.5;6.9;2.6000000000000005;12.8;15.529999999999998;280.42;111.42;3.15712187958884;1.879588839941263;1.6783762685402028;3.1114327062228653;9.43171806167401;61
50;109;30.6;2.2;68.19999999999999;41.2;5.8;24.630000000000003;7.5;3.4;17.6;20.72;265.44;96.24;4.239242685025818;3.029259896729777;1.3986371379897784;3.2796271637816248;7.0912220309810685;59
51;110;36.6;3.1000000000000005;74.0;30.410000000000004;4.0;37.0;7.7;3.599999999999999;20.119999999999997;25.630000000000003;216.33;112.0;9.226932668329178;5.017456359102244;1.8380526577247889;4.7989623865110245;7.583541147132171;59
51;111;24.0;2.8000000000000003;75.39999999999999;37.519999999999996;7.4;19.709999999999997;7.5;3.0;14.2;14.74;79.42;106.62;2.6599190283400804;1.9163292847503373;1.387051372273047;2.624500665778961;5.0634278002699045;60
50;109;30.2;2.4000000000000004;79.0;25.43;5.799999999999999;18.89;8.2;2.3;11.900000000000002;16.41;130.22;141.18;3.2512908777969027;2.048192771084338;1.5860621326616287;2.300852618757613;4.376936316695354;59
48;107;34.4;2.5;72.6;28.22;7.8;19.65;7.3;2.6;12.400000000000002;10.64;88.42;118.46;2.5160051216389245;1.5877080665813064;1.5834004834810633;2.688098495212038;3.613316261203585;59
46;106;38.2;2.6;74.4;22.74;6.200000000000001;18.28;7.299999999999999;2.8000000000000003;13.599999999999998;13.8;90.62;142.49;2.943639291465378;2.190016103059581;1.3431300514327704;2.5006839945280444;3.66183574879227;60
50;111;33.400000000000006;1.8189199999999999;76.0;28.419999999999998;5.200000000000001;15.220000000000002;7.399999999999999;2.5999999999999996;10.0;9.52;75.97;108.61;2.9213051823416505;1.9193857965451053;1.5204795204795207;2.0539811066126865;5.454894433781189;61
51;112;31.400000000000006;2.4;68.6;24.869999999999994;6.2;19.740000000000002;7.7;2.3999999999999995;18.0;11.850000000000001;122.33;122.39;3.1787439613526574;2.898550724637681;1.096057745696835;2.560311284046693;4.004830917874395;61
52;111;30.8;2.2;70.4;29.740000000000002;7.0;20.83;6.900000000000001;3.4;16.6;15.440000000000001;164.72;96.24;2.971469329529244;2.3680456490727533;1.2540638169777238;3.0144717800289427;4.242510699001427;59
50;110;34.4;2.4000000000000004;74.0;26.07;7.8;19.98;6.699999999999998;3.4;13.600000000000003;14.229999999999999;80.47;130.54;2.558258642765685;1.7413572343149812;1.4680382072005875;2.9776453055141587;3.3380281690140845;60
48;108;26.8;2.8;66.79999999999998;29.25;9.2;18.77;6.4;2.8;12.400000000000002;13.620000000000001;134.41;142.21;2.03800217155266;1.3463626492942458;1.5124899274778403;2.9282371294851792;3.1758957654723132;60
49;109;25.4;3.4;68.0;26.82;7.4;18.54;6.299999999999999;3.4;10.4;11.5;76.21;98.41;2.5020242914979756;1.4035087719298245;1.780979827089337;2.938193343898574;3.619433198380567;60
50;110;31.2;3.8;63.4;28.53;6.800000000000002;16.36;6.32;2.9000000000000004;11.6;10.49;90.45;99.49;2.402349486049926;1.7033773861967691;1.409130060292851;2.584518167456556;4.189427312775329;60
48;109;34.8;2.6;74.80000000000001;22.41;6.3999999999999995;15.539999999999997;7.8;3.2;8.36;9.79;231.22;88.6;2.424336973478939;1.3042121684867396;1.8566308243727596;1.9897567221510881;3.4960998439937603;61
51;110;22.6;3.0;66.2;32.81;7.800000000000002;19.5;7.0;2.8000000000000003;13.600000000000003;7.9399999999999995;189.32;101.42;2.4967989756722146;1.7413572343149808;1.4327700220426154;2.7817403708987163;4.201024327784891;59
49;109;26.8;2.6;76.4;22.169999999999998;8.2;16.4;6.6;3.0;12.3;10.819999999999999;112.74;127.65;1.9975639464068211;1.498172959805116;1.332250203086921;2.481089258698941;2.700365408038977;60
50;112;25.199999999999996;2.5;68.6;24.349999999999998;6.8;18.86;7.300000000000002;2.7;11.4;9.629999999999999;100.33;88.41;2.7694566813509547;1.6740088105726874;1.6529360210341806;2.580027359781121;3.575624082232012;62
51;111;29.8;2.2;64.4;25.409999999999997;5.8;17.22;6.7;2.5;13.0;10.399999999999999;142.92;103.44;2.963855421686747;2.2375215146299485;1.323597232897771;2.5663189269746645;4.373493975903614;60
49;109;30.799999999999994;2.3;67.6;19.65;7.6;19.21;6.3999999999999995;2.7;17.6;14.14;76.41;115.7;2.5243101182654404;2.312746386333772;1.0908574673480975;2.9968798751950083;2.5821287779237845;60
48;106;28.8;2.6000000000000005;66.2;22.42;6.199999999999999;12.260000000000002;8.4;3.0;11.2;10.430000000000001;152.25;87.74;1.9742351046698878;1.8035426731078907;1.0936663693131135;1.4577883472057076;3.610305958132046;58
48;108;30.8;3.3999999999999995;62.0;18.740000000000002;5.75;15.309999999999999;7.5;2.4;14.0;10.419999999999998;231.42;99.42;2.657986111111111;2.430555555555556;1.092790863668808;2.0386151797603196;3.2534722222222228;60
49;107;27.2;3.2999999999999994;61.4;28.439999999999998;8.400000000000002;17.580000000000002;6.199999999999999;2.6;13.12;9.61;112.42;133.25;2.0903686087990483;1.5600475624256833;1.3389185072353391;2.830917874396136;3.3816884661117705;58
50;106;26.0;3.2;66.8;37.32;6.8;18.82;7.9;2.5;18.32;13.2;254.23;141.62;2.763582966226138;2.6901615271659325;1.0267321331151118;2.379266750948167;5.4801762114537445;56
48;105;29.0;2.4;67.20000000000002;35.47;6.6;19.200000000000003;7.6;2.6;15.4;14.4;198.32;132.41;2.9046898638426635;2.329803328290469;1.2459441920830632;2.52299605781866;5.366111951588502;57
49;106;32.2;2.7;75.00000000000001;39.65;6.200000000000001;21.42;6.2;2.8000000000000003;12.299999999999999;15.84;152.12;117.41;3.4492753623188404;1.980676328502415;1.740048740861089;3.449275362318841;6.384863123993558;57
